# Response Point
# Name,P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P3 - total-drag-force-op (N),P4 - airbrake-drag-op (N),P5 - base-body-drag-op (N),P6 - coefficient-of-drag-op
Name,P1,P2,P3,P4,P5,P6
Response Point,48,0.45,137.71606931442372,76.710876970175164,58.253190010104881,1.1460984019227458

# Response Chart for P6 - coefficient-of-drag-op
# P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P6 - coefficient-of-drag-op
P1,P2,P6
63.666666666666664,0.53750000000000009,1.389734629218851
67.583333333333329,0.53750000000000009,1.4595072318586577
71.5,0.53750000000000009,1.5306729396309948
75.416666666666657,0.53750000000000009,1.6031606269829315
79.333333333333329,0.53750000000000009,1.6769944567148443
83.25,0.53750000000000009,1.7522434542426539
87.166666666666657,0.53750000000000009,1.8289722401175279
91.083333333333329,0.53750000000000009,1.907199965490314
95,0.53750000000000009,1.9868757349653718
1,0.56666666666666676,0.52328567270522208
4.9166666666666661,0.56666666666666676,0.5711475953731272
8.8333333333333321,0.56666666666666676,0.6198126483544365
12.75,0.56666666666666676,0.66907611249836729
16.666666666666664,0.56666666666666676,0.71874157900210212
20.583333333333332,0.56666666666666676,0.76866094741048108
24.5,0.56666666666666676,0.81877158892938184
28.416666666666664,0.56666666666666676,0.86912112978592748
32.333333333333329,0.56666666666666676,0.9198724177085662
36.25,0.56666666666666676,0.97128640020748835
40.166666666666664,0.56666666666666676,1.0236879722732943
44.083333333333329,0.56666666666666676,1.0774282361044751
48,0.56666666666666676,1.1328635374748135
51.916666666666664,0.56666666666666676,1.1903592979896089
55.833333333333329,0.56666666666666676,1.251326174479952
59.75,0.56666666666666676,1.3173295800970055
63.666666666666664,0.56666666666666676,1.3857406817987927
67.583333333333329,0.56666666666666676,1.4559421371012806
71.5,0.56666666666666676,1.5276851257572961
75.416666666666657,0.56666666666666676,1.6008646374636335
79.333333333333329,0.56666666666666676,1.675460596988154
83.25,0.56666666666666676,1.7514936073904079
87.166666666666657,0.56666666666666676,1.8289825087035152
91.083333333333329,0.56666666666666676,1.9079091853865646
95,0.56666666666666676,1.9881977486544815
1,0.59583333333333344,0.52124760004926984
4.9166666666666661,0.59583333333333344,0.56915347012184048
8.8333333333333321,0.59583333333333344,0.61782138792653951
12.75,0.59583333333333344,0.66704633002527747
16.666666666666664,0.59583333333333344,0.71663283308233228
20.583333333333332,0.59583333333333344,0.76643426358999645
24.5,0.59583333333333344,0.816389475255857
28.416666666666664,0.59583333333333344,0.86654773360198412
32.333333333333329,0.59583333333333344,0.91707474696440716
36.25,0.59583333333333344,0.96823747806216942
40.166666666666664,0.59583333333333344,1.0203723058309788
44.083333333333329,0.59583333333333344,1.0738490914184966
48,0.59583333333333344,1.1290503285802298
51.916666666666664,0.59583333333333344,1.1863711473736251
55.833333333333329,0.59583333333333344,1.2472158082513516
59.75,0.59583333333333344,1.3132746392946761
63.666666666666664,0.59583333333333344,1.3819143134818641
67.583333333333329,0.59583333333333344,1.452511534806058
71.5,0.59583333333333344,1.5248035628372958
75.416666666666657,0.59583333333333344,1.598655554195261
79.333333333333329,0.59583333333333344,1.6740047780289435
83.25,0.59583333333333344,1.7508227212206919
87.166666666666657,0.59583333333333344,1.8290800991170832
91.083333333333329,0.59583333333333344,1.9087183678056499
95,0.59583333333333344,1.9896334759906626
1,0.625,0.51917919797734258
4.9166666666666661,0.625,0.56708864960279937
8.8333333333333321,0.625,0.61573230107473464
12.75,0.625,0.664910722602686
16.666666666666664,0.625,0.714434229049812
20.583333333333332,0.625,0.76416043264880984
24.5,0.625,0.8140295885108767
28.416666666666664,0.625,0.86408924885937721
32.333333333333329,0.625,0.91450149236324219
36.25,0.625,0.96553038614834541
40.166666666666664,0.625,1.0175136619150851
44.083333333333329,0.625,1.0708300484175743
48,0.625,1.1258799710563858
51.916666666666664,0.625,1.1830829434622339
